image_path,variant,count,class,landmarks
/app/alphabet/images/5/hand4_5_bot_seg_4_cropped.jpeg,orig,634,5,"[{'x': 0.41727328300476074, 'y': 0.8773528337478638, 'z': 1.3157257399143418e-06}, {'x': 0.6078107357025146, 'y': 0.8067922592163086, 'z': -0.09132623672485352}, {'x': 0.7280604839324951, 'y': 0.6643774509429932, 'z': -0.11751711368560791}, {'x': 0.7906174659729004, 'y': 0.5238226056098938, 'z': -0.13410478830337524}, {'x': 0.8701798915863037, 'y': 0.4397164583206177, 'z': -0.14804178476333618}, {'x': 0.5651489496231079, 'y': 0.4411846697330475, 'z': -0.042788878083229065}, {'x': 0.5995438694953918, 'y': 0.2720572352409363, 'z': -0.07767008244991302}, {'x': 0.6048813462257385, 'y': 0.16436588764190674, 'z': -0.11500947922468185}, {'x': 0.5983215570449829, 'y': 0.07159423828125, 'z': -0.14577119052410126}, {'x': 0.43941086530685425, 'y': 0.4274899363517761, 'z': -0.029590746387839317}, {'x': 0.42309850454330444, 'y': 0.24062331020832062, 'z': -0.05633627623319626}, {'x': 0.40793323516845703, 'y': 0.1277456283569336, 'z': -0.0914526879787445}, {'x': 0.39011144638061523, 'y': 0.036690980195999146, 'z': -0.11915244162082672}, {'x': 0.33018916845321655, 'y': 0.4568480849266052, 'z': -0.028621377423405647}, {'x': 0.28015291690826416, 'y': 0.29618796706199646, 'z': -0.06319523602724075}, {'x': 0.25184929370880127, 'y': 0.19606387615203857, 'z': -0.09798132628202438}, {'x': 0.22761428356170654, 'y': 0.1088016927242279, 'z': -0.12282555550336838}, {'x': 0.23141604661941528, 'y': 0.5219898819923401, 'z': -0.037123557180166245}, {'x': 0.17054325342178345, 'y': 0.4040639400482178, 'z': -0.07410283386707306}, {'x': 0.13401725888252258, 'y': 0.32916876673698425, 'z': -0.09453288465738297}, {'x': 0.1062556803226471, 'y': 0.25245869159698486, 'z': -0.1074514091014862}]"
/app/alphabet/images/5/hand1_5_top_seg_5_cropped.jpeg,orig,635,5,"[{'x': 0.4098840355873108, 'y': 0.8360999822616577, 'z': 1.5424681123477058e-06}, {'x': 0.5703801512718201, 'y': 0.774072527885437, 'z': -0.10265097767114639}, {'x': 0.6926640272140503, 'y': 0.6496039628982544, 'z': -0.1505182385444641}, {'x': 0.7969840168952942, 'y': 0.5369608402252197, 'z': -0.1862984448671341}, {'x': 0.8991537690162659, 'y': 0.46133309602737427, 'z': -0.2203831821680069}, {'x': 0.5571792125701904, 'y': 0.4453236162662506, 'z': -0.08857914805412292}, {'x': 0.597853422164917, 'y': 0.28436124324798584, 'z': -0.13809731602668762}, {'x': 0.6118088960647583, 'y': 0.17715156078338623, 'z': -0.17997363209724426}, {'x': 0.6161618232727051, 'y': 0.0855465829372406, 'z': -0.2133614867925644}, {'x': 0.44946911931037903, 'y': 0.42737606167793274, 'z': -0.07912670820951462}, {'x': 0.45595189929008484, 'y': 0.25009679794311523, 'z': -0.12246670573949814}, {'x': 0.452289879322052, 'y': 0.1351523995399475, 'z': -0.16348464787006378}, {'x': 0.44444137811660767, 'y': 0.03873887658119202, 'z': -0.19387295842170715}, {'x': 0.348145991563797, 'y': 0.45031827688217163, 'z': -0.08080323040485382}, {'x': 0.3261464238166809, 'y': 0.28818050026893616, 'z': -0.13105572760105133}, {'x': 0.31183135509490967, 'y': 0.18299520015716553, 'z': -0.17342734336853027}, {'x': 0.2997962236404419, 'y': 0.09327134490013123, 'z': -0.20190642774105072}, {'x': 0.2545955181121826, 'y': 0.509299635887146, 'z': -0.09120702743530273}, {'x': 0.17658600211143494, 'y': 0.4085971415042877, 'z': -0.1445823758840561}, {'x': 0.1249552071094513, 'y': 0.3393482565879822, 'z': -0.17413243651390076}, {'x': 0.08268469572067261, 'y': 0.2688792049884796, 'z': -0.19154606759548187}]"
/app/alphabet/images/5/hand1_5_bot_seg_5_cropped.jpeg,orig,636,5,"[{'x': 0.42401835322380066, 'y': 0.8607220649719238, 'z': 1.2386284424792393e-06}, {'x': 0.5874366760253906, 'y': 0.7669568061828613, 'z': -0.08853449672460556}, {'x': 0.7020168304443359, 'y': 0.6194584369659424, 'z': -0.12335167080163956}, {'x': 0.8009847402572632, 'y': 0.49010151624679565, 'z': -0.1526309847831726}, {'x': 0.8966413736343384, 'y': 0.40377774834632874, 'z': -0.18029695749282837}, {'x': 0.5347409844398499, 'y': 0.4197065532207489, 'z': -0.03903588280081749}, {'x': 0.5526279807090759, 'y': 0.2544351816177368, 'z': -0.07701614499092102}, {'x': 0.5545648336410522, 'y': 0.1506102979183197, 'z': -0.11584332585334778}, {'x': 0.5525990128517151, 'y': 0.06464928388595581, 'z': -0.14753367006778717}, {'x': 0.4225131869316101, 'y': 0.4160569906234741, 'z': -0.033574290573596954}, {'x': 0.39707180857658386, 'y': 0.23650921881198883, 'z': -0.06590041518211365}, {'x': 0.38115549087524414, 'y': 0.12383708357810974, 'z': -0.10436207801103592}, {'x': 0.3677624762058258, 'y': 0.03316551446914673, 'z': -0.13372722268104553}, {'x': 0.3233947157859802, 'y': 0.4493139982223511, 'z': -0.04143083095550537}, {'x': 0.28210416436195374, 'y': 0.2830330431461334, 'z': -0.08152887225151062}, {'x': 0.2603883445262909, 'y': 0.18243710696697235, 'z': -0.11857935786247253}, {'x': 0.24678190052509308, 'y': 0.09729403257369995, 'z': -0.14453881978988647}, {'x': 0.23479600250720978, 'y': 0.514921247959137, 'z': -0.058791376650333405}, {'x': 0.15761491656303406, 'y': 0.4073885977268219, 'z': -0.10387253016233444}, {'x': 0.10714772343635559, 'y': 0.3355984389781952, 'z': -0.12886030972003937}, {'x': 0.06874337792396545, 'y': 0.26318901777267456, 'z': -0.14403866231441498}]"
/app/alphabet/images/5/hand1_5_left_seg_2_cropped.jpeg,orig,637,5,"[{'x': 0.46381518244743347, 'y': 0.7890475988388062, 'z': 1.1803199413407128e-06}, {'x': 0.6080449819564819, 'y': 0.6859076023101807, 'z': -0.08154010027647018}, {'x': 0.7102318406105042, 'y': 0.5429250001907349, 'z': -0.11114659905433655}, {'x': 0.7895612716674805, 'y': 0.4091688096523285, 'z': -0.1350277066230774}, {'x': 0.867591142654419, 'y': 0.31619206070899963, 'z': -0.15682587027549744}, {'x': 0.5555003881454468, 'y': 0.3798678517341614, 'z': -0.029848232865333557}, {'x': 0.5775872468948364, 'y': 0.22335511445999146, 'z': -0.06641092151403427}, {'x': 0.5858831405639648, 'y': 0.1281954050064087, 'z': -0.10448017716407776}, {'x': 0.5909497737884521, 'y': 0.045504987239837646, 'z': -0.13453002274036407}, {'x': 0.4526119530200958, 'y': 0.37840473651885986, 'z': -0.022822702303528786}, {'x': 0.434289813041687, 'y': 0.2147674858570099, 'z': -0.05187723785638809}, {'x': 0.4250732958316803, 'y': 0.11143702268600464, 'z': -0.0895698294043541}, {'x': 0.4181157648563385, 'y': 0.025258272886276245, 'z': -0.11877495050430298}, {'x': 0.3601630628108978, 'y': 0.41132524609565735, 'z': -0.02840757928788662}, {'x': 0.3195192217826843, 'y': 0.26372161507606506, 'z': -0.06457274407148361}, {'x': 0.298525333404541, 'y': 0.1708182841539383, 'z': -0.09956173598766327}, {'x': 0.28593185544013977, 'y': 0.0913216769695282, 'z': -0.12412156164646149}, {'x': 0.2756549119949341, 'y': 0.47490009665489197, 'z': -0.04270153492689133}, {'x': 0.20295977592468262, 'y': 0.3789631128311157, 'z': -0.08192820847034454}, {'x': 0.15561965107917786, 'y': 0.31330037117004395, 'z': -0.10337307304143906}, {'x': 0.11778613924980164, 'y': 0.24853530526161194, 'z': -0.11624979972839355}]"
/app/alphabet/images/5/hand1_5_left_seg_1_cropped.jpeg,orig,638,5,"[{'x': 0.4632299542427063, 'y': 0.7923269271850586, 'z': 1.2775523146046908e-06}, {'x': 0.605832040309906, 'y': 0.6891379356384277, 'z': -0.07973063737154007}, {'x': 0.7074697017669678, 'y': 0.5462775826454163, 'z': -0.10828148573637009}, {'x': 0.789810299873352, 'y': 0.413642019033432, 'z': -0.13115501403808594}, {'x': 0.8737276792526245, 'y': 0.3245081901550293, 'z': -0.1516963094472885}, {'x': 0.5475603938102722, 'y': 0.38205352425575256, 'z': -0.02304481342434883}, {'x': 0.5722947716712952, 'y': 0.22454677522182465, 'z': -0.05589140206575394}, {'x': 0.5824320316314697, 'y': 0.12873342633247375, 'z': -0.09224873781204224}, {'x': 0.5896546840667725, 'y': 0.04540398716926575, 'z': -0.12135962396860123}, {'x': 0.44727852940559387, 'y': 0.37939974665641785, 'z': -0.015281075611710548}, {'x': 0.43441522121429443, 'y': 0.2167106419801712, 'z': -0.04030294343829155}, {'x': 0.42545104026794434, 'y': 0.1115560531616211, 'z': -0.07647331804037094}, {'x': 0.4194449484348297, 'y': 0.02493917942047119, 'z': -0.10508626699447632}, {'x': 0.356126606464386, 'y': 0.4108515679836273, 'z': -0.020314116030931473}, {'x': 0.31748148798942566, 'y': 0.2601631283760071, 'z': -0.05391985923051834}, {'x': 0.29510945081710815, 'y': 0.1659698486328125, 'z': -0.09024166315793991}, {'x': 0.2817155420780182, 'y': 0.086205393075943, 'z': -0.116277314722538}, {'x': 0.2722795009613037, 'y': 0.47375723719596863, 'z': -0.03374413400888443}, {'x': 0.19714829325675964, 'y': 0.37966975569725037, 'z': -0.07144864648580551}, {'x': 0.14722511172294617, 'y': 0.31533557176589966, 'z': -0.09397951513528824}, {'x': 0.10875555872917175, 'y': 0.25085511803627014, 'z': -0.1080482229590416}]"
/app/alphabet/images/5/hand5_5_bot_seg_1_cropped.jpeg,orig,639,5,"[{'x': 0.32785657048225403, 'y': 0.8027962446212769, 'z': 1.5789125882292865e-06}, {'x': 0.49658405780792236, 'y': 0.7404149770736694, 'z': -0.09305068105459213}, {'x': 0.6268965005874634, 'y': 0.6226514577865601, 'z': -0.12731249630451202}, {'x': 0.7425628900527954, 'y': 0.516579806804657, 'z': -0.1561223417520523}, {'x': 0.8670276403427124, 'y': 0.4778638184070587, 'z': -0.1817426085472107}, {'x': 0.4931330680847168, 'y': 0.39930111169815063, 'z': -0.007035132963210344}, {'x': 0.5492446422576904, 'y': 0.25385648012161255, 'z': -0.02515081875026226}, {'x': 0.5758171081542969, 'y': 0.16303782165050507, 'z': -0.05302547663450241}, {'x': 0.5931282043457031, 'y': 0.09024906158447266, 'z': -0.07637374848127365}, {'x': 0.3826040029525757, 'y': 0.38339942693710327, 'z': 0.008688515983521938}, {'x': 0.3935636878013611, 'y': 0.21780851483345032, 'z': 0.0018120786407962441}, {'x': 0.3971811830997467, 'y': 0.11563274264335632, 'z': -0.022913306951522827}, {'x': 0.39960238337516785, 'y': 0.028970927000045776, 'z': -0.04321230575442314}, {'x': 0.28071343898773193, 'y': 0.399630606174469, 'z': 0.009433887898921967}, {'x': 0.27005183696746826, 'y': 0.25113052129745483, 'z': -0.0037041325122117996}, {'x': 0.2698584198951721, 'y': 0.16696976125240326, 'z': -0.025220323354005814}, {'x': 0.27237141132354736, 'y': 0.0932990312576294, 'z': -0.04170767590403557}, {'x': 0.1845325529575348, 'y': 0.44563889503479004, 'z': -0.001956314779818058}, {'x': 0.14342734217643738, 'y': 0.3333916664123535, 'z': -0.018456773832440376}, {'x': 0.11956632137298584, 'y': 0.25789129734039307, 'z': -0.02849375084042549}, {'x': 0.10598638653755188, 'y': 0.1837509423494339, 'z': -0.03475534915924072}]"
/app/alphabet/images/5/hand2_5_dif_seg_2_cropped.jpeg,orig,640,5,"[{'x': 0.49177318811416626, 'y': 0.8115521669387817, 'z': 1.0627596793710836e-06}, {'x': 0.6275699138641357, 'y': 0.7193703651428223, 'z': -0.08659502863883972}, {'x': 0.6791947484016418, 'y': 0.535488486289978, 'z': -0.09360939264297485}, {'x': 0.5827251076698303, 'y': 0.39598336815834045, 'z': -0.08974960446357727}, {'x': 0.45826274156570435, 'y': 0.363144189119339, 'z': -0.08039379119873047}, {'x': 0.6709050536155701, 'y': 0.41978514194488525, 'z': -0.004783323500305414}, {'x': 0.7018775939941406, 'y': 0.24508263170719147, 'z': -0.013834284618496895}, {'x': 0.708208441734314, 'y': 0.13998422026634216, 'z': -0.028975728899240494}, {'x': 0.7126560211181641, 'y': 0.054994672536849976, 'z': -0.04347575455904007}, {'x': 0.560977041721344, 'y': 0.4059631824493408, 'z': 0.01657218486070633}, {'x': 0.5517985224723816, 'y': 0.22857074439525604, 'z': 0.01853001117706299}, {'x': 0.5401893258094788, 'y': 0.11377900838851929, 'z': 0.003961426205933094}, {'x': 0.5316195487976074, 'y': 0.027880191802978516, 'z': -0.008391674607992172}, {'x': 0.46890416741371155, 'y': 0.425575852394104, 'z': 0.02354438044130802}, {'x': 0.42524927854537964, 'y': 0.26611441373825073, 'z': 0.011580554768443108}, {'x': 0.40755271911621094, 'y': 0.15923243761062622, 'z': -0.014346683397889137}, {'x': 0.3904641568660736, 'y': 0.08300414681434631, 'z': -0.033209241926670074}, {'x': 0.3799024224281311, 'y': 0.4685695171356201, 'z': 0.020332708954811096}, {'x': 0.3315809369087219, 'y': 0.3598633408546448, 'z': -0.004488635808229446}, {'x': 0.2989339232444763, 'y': 0.2800127863883972, 'z': -0.024886056780815125}, {'x': 0.2683733105659485, 'y': 0.2139362096786499, 'z': -0.03845542296767235}]"
/app/alphabet/images/5/hand1_5_right_seg_3_cropped.jpeg,orig,641,5,"[{'x': 0.4135749936103821, 'y': 0.8424156904220581, 'z': 1.4421931382457842e-06}, {'x': 0.5754436254501343, 'y': 0.7553637027740479, 'z': -0.09365571290254593}, {'x': 0.6976028084754944, 'y': 0.623528242111206, 'z': -0.12756343185901642}, {'x': 0.8149658441543579, 'y': 0.5118705630302429, 'z': -0.15503086149692535}, {'x': 0.9194440841674805, 'y': 0.43788132071495056, 'z': -0.18144448101520538}, {'x': 0.5414935946464539, 'y': 0.4221442937850952, 'z': -0.038093701004981995}, {'x': 0.5864976048469543, 'y': 0.25676780939102173, 'z': -0.06803572177886963}, {'x': 0.610125720500946, 'y': 0.15351822972297668, 'z': -0.10145043581724167}, {'x': 0.6241064071655273, 'y': 0.06600657105445862, 'z': -0.130106583237648}, {'x': 0.42872726917266846, 'y': 0.41041967272758484, 'z': -0.02960464544594288}, {'x': 0.4245109558105469, 'y': 0.23449493944644928, 'z': -0.04881316423416138}, {'x': 0.4200006127357483, 'y': 0.12426751852035522, 'z': -0.0825883224606514}, {'x': 0.4148814082145691, 'y': 0.031185299158096313, 'z': -0.1111564040184021}, {'x': 0.32663625478744507, 'y': 0.43825721740722656, 'z': -0.03496731072664261}, {'x': 0.29623639583587646, 'y': 0.2804534435272217, 'z': -0.0633569061756134}, {'x': 0.284402996301651, 'y': 0.18340446054935455, 'z': -0.10184845328330994}, {'x': 0.2756355404853821, 'y': 0.09840771555900574, 'z': -0.132302924990654}, {'x': 0.23044297099113464, 'y': 0.501702606678009, 'z': -0.05088766664266586}, {'x': 0.14492598176002502, 'y': 0.4045848548412323, 'z': -0.08989191800355911}, {'x': 0.0895552933216095, 'y': 0.33536744117736816, 'z': -0.11683175712823868}, {'x': 0.0472358763217926, 'y': 0.26602333784103394, 'z': -0.135009303689003}]"
/app/alphabet/images/5/hand1_5_top_seg_3_cropped.jpeg,orig,642,5,"[{'x': 0.38681426644325256, 'y': 0.8452927470207214, 'z': 1.5299912092814338e-06}, {'x': 0.5445025563240051, 'y': 0.7904843091964722, 'z': -0.10746032744646072}, {'x': 0.6715131402015686, 'y': 0.6752657890319824, 'z': -0.1604146510362625}, {'x': 0.7862780690193176, 'y': 0.5704891085624695, 'z': -0.20191136002540588}, {'x': 0.8968473076820374, 'y': 0.5013404488563538, 'z': -0.24266746640205383}, {'x': 0.5372243523597717, 'y': 0.45963308215141296, 'z': -0.10135223716497421}, {'x': 0.5819283723831177, 'y': 0.2971285879611969, 'z': -0.15855056047439575}, {'x': 0.6011645793914795, 'y': 0.18859419226646423, 'z': -0.20566532015800476}, {'x': 0.611939013004303, 'y': 0.09377577900886536, 'z': -0.2425404191017151}, {'x': 0.42887839674949646, 'y': 0.44052666425704956, 'z': -0.09174132347106934}, {'x': 0.43355315923690796, 'y': 0.26474809646606445, 'z': -0.14264632761478424}, {'x': 0.43396496772766113, 'y': 0.1456441581249237, 'z': -0.1895143836736679}, {'x': 0.4323072135448456, 'y': 0.04382014274597168, 'z': -0.22511686384677887}, {'x': 0.3279027044773102, 'y': 0.46325209736824036, 'z': -0.09304722398519516}, {'x': 0.3055117726325989, 'y': 0.2998197078704834, 'z': -0.14618989825248718}, {'x': 0.2890373766422272, 'y': 0.19385847449302673, 'z': -0.190382182598114}, {'x': 0.27724266052246094, 'y': 0.10392776131629944, 'z': -0.22127065062522888}, {'x': 0.2362273931503296, 'y': 0.5228040814399719, 'z': -0.10384845733642578}, {'x': 0.1593586802482605, 'y': 0.41966158151626587, 'z': -0.15828083455562592}, {'x': 0.11017489433288574, 'y': 0.3469948470592499, 'z': -0.1895570009946823}, {'x': 0.07224023342132568, 'y': 0.27477872371673584, 'z': -0.20885765552520752}]"
/app/alphabet/images/5/hand2_5_left_seg_4_cropped.jpeg,orig,643,5,"[{'x': 0.513002872467041, 'y': 0.8345946073532104, 'z': 9.847548199104494e-07}, {'x': 0.6674462556838989, 'y': 0.741154134273529, 'z': -0.06662121415138245}, {'x': 0.7479624152183533, 'y': 0.5867600440979004, 'z': -0.0835040733218193}, {'x': 0.7863842248916626, 'y': 0.45521724224090576, 'z': -0.0968845933675766}, {'x': 0.8408663272857666, 'y': 0.36678048968315125, 'z': -0.10963801294565201}, {'x': 0.5779046416282654, 'y': 0.4067555069923401, 'z': -0.02560255117714405}, {'x': 0.5951334834098816, 'y': 0.24701695144176483, 'z': -0.060639314353466034}, {'x': 0.600122332572937, 'y': 0.1460264027118683, 'z': -0.09647662937641144}, {'x': 0.6002246141433716, 'y': 0.0622287392616272, 'z': -0.12542933225631714}, {'x': 0.47200262546539307, 'y': 0.4077325761318207, 'z': -0.026244213804602623}, {'x': 0.4488103985786438, 'y': 0.22983933985233307, 'z': -0.058332011103630066}, {'x': 0.4296863079071045, 'y': 0.11540883779525757, 'z': -0.09582433849573135}, {'x': 0.41156479716300964, 'y': 0.027420073747634888, 'z': -0.12410297989845276}, {'x': 0.38207122683525085, 'y': 0.44512730836868286, 'z': -0.0375884585082531}, {'x': 0.33621203899383545, 'y': 0.2820594310760498, 'z': -0.07810138165950775}, {'x': 0.31347280740737915, 'y': 0.1780264675617218, 'z': -0.11499061435461044}, {'x': 0.29678410291671753, 'y': 0.09122464060783386, 'z': -0.14058715105056763}, {'x': 0.3021583557128906, 'y': 0.5152626633644104, 'z': -0.05580125004053116}, {'x': 0.22794899344444275, 'y': 0.40746572613716125, 'z': -0.10264955461025238}, {'x': 0.18032246828079224, 'y': 0.3299046754837036, 'z': -0.1288084089756012}, {'x': 0.14208704233169556, 'y': 0.25454241037368774, 'z': -0.14482054114341736}]"
/app/alphabet/images/5/hand1_5_dif_seg_1_cropped.jpeg,orig,644,5,"[{'x': 0.38341224193573, 'y': 0.8504524230957031, 'z': 1.2263340067875106e-06}, {'x': 0.5562942624092102, 'y': 0.7758798599243164, 'z': -0.07682280242443085}, {'x': 0.6931807994842529, 'y': 0.6337687969207764, 'z': -0.10500433295965195}, {'x': 0.7999777793884277, 'y': 0.5101563334465027, 'z': -0.12746401131153107}, {'x': 0.9068095684051514, 'y': 0.44916990399360657, 'z': -0.14984025061130524}, {'x': 0.5457262396812439, 'y': 0.4366137683391571, 'z': -0.04070717468857765}, {'x': 0.600236177444458, 'y': 0.2782302498817444, 'z': -0.07581127434968948}, {'x': 0.6261566877365112, 'y': 0.1793118268251419, 'z': -0.11025223135948181}, {'x': 0.6428518891334534, 'y': 0.0962749719619751, 'z': -0.1392127424478531}, {'x': 0.4375154376029968, 'y': 0.4169546961784363, 'z': -0.039638452231884}, {'x': 0.44721856713294983, 'y': 0.23672838509082794, 'z': -0.07076779752969742}, {'x': 0.4524577856063843, 'y': 0.12492737174034119, 'z': -0.10664565116167068}, {'x': 0.45276638865470886, 'y': 0.03545796871185303, 'z': -0.13390453159809113}, {'x': 0.33386388421058655, 'y': 0.43527284264564514, 'z': -0.04978915676474571}, {'x': 0.3042635917663574, 'y': 0.260424941778183, 'z': -0.09167470037937164}, {'x': 0.28972160816192627, 'y': 0.15098586678504944, 'z': -0.1323135495185852}, {'x': 0.27831026911735535, 'y': 0.05996280908584595, 'z': -0.1599857211112976}, {'x': 0.2334643006324768, 'y': 0.4921579957008362, 'z': -0.06725454330444336}, {'x': 0.16006013751029968, 'y': 0.3680403530597687, 'z': -0.11582580208778381}, {'x': 0.11097380518913269, 'y': 0.28538021445274353, 'z': -0.14435768127441406}, {'x': 0.07177150249481201, 'y': 0.20467939972877502, 'z': -0.16144287586212158}]"
/app/alphabet/images/5/hand2_5_right_seg_2_cropped.jpeg,orig,645,5,"[{'x': 0.48449718952178955, 'y': 0.8400894403457642, 'z': 1.2205932762299199e-06}, {'x': 0.6438671350479126, 'y': 0.754071831703186, 'z': -0.07935095578432083}, {'x': 0.7402236461639404, 'y': 0.6027261018753052, 'z': -0.1008472815155983}, {'x': 0.7880684733390808, 'y': 0.4640486538410187, 'z': -0.11535206437110901}, {'x': 0.8452837467193604, 'y': 0.3670441508293152, 'z': -0.12734326720237732}, {'x': 0.5825367569923401, 'y': 0.41617918014526367, 'z': -0.03414629399776459}, {'x': 0.6147744655609131, 'y': 0.25442537665367126, 'z': -0.06693986058235168}, {'x': 0.629692792892456, 'y': 0.15370768308639526, 'z': -0.09940408170223236}, {'x': 0.6371434926986694, 'y': 0.06954643130302429, 'z': -0.12606914341449738}, {'x': 0.47266674041748047, 'y': 0.4081399738788605, 'z': -0.0275825597345829}, {'x': 0.4630495309829712, 'y': 0.22854401171207428, 'z': -0.05559447407722473}, {'x': 0.45526373386383057, 'y': 0.11416453123092651, 'z': -0.08901280164718628}, {'x': 0.444709837436676, 'y': 0.02499830722808838, 'z': -0.1142541766166687}, {'x': 0.37701326608657837, 'y': 0.43909913301467896, 'z': -0.03301943838596344}, {'x': 0.3351944386959076, 'y': 0.2749549448490143, 'z': -0.07147826999425888}, {'x': 0.31515735387802124, 'y': 0.17180055379867554, 'z': -0.10924755781888962}, {'x': 0.29930609464645386, 'y': 0.08360132575035095, 'z': -0.1352686733007431}, {'x': 0.29253506660461426, 'y': 0.504788875579834, 'z': -0.04624974727630615}, {'x': 0.22184035181999207, 'y': 0.39477676153182983, 'z': -0.09374109655618668}, {'x': 0.1734428107738495, 'y': 0.31958621740341187, 'z': -0.12246635556221008}, {'x': 0.13419076800346375, 'y': 0.24393212795257568, 'z': -0.13962812721729279}]"
